series_id,sender_celltype,receiver_celltype,ligand,receptor,pair,pathway,ipf_interaction_score,control_interaction_score,ipf_minus_control_interaction_score,interaction_log2_ratio
GSE136831,Stromal,Epithelial,WNT7B,FZD1,WNT7B-FZD1,Wnt/TNIK bridge,0.00018013687486172965,0.00013949940828149345,4.0637466580236196e-05,0.005770531406749181
GSE135893,Mesenchymal,Mesenchymal,WNT7B,LRP6,WNT7B-LRP6,Wnt/TNIK bridge,0.00013887020939750823,0.00010087627186566168,3.799393753184655e-05,0.005416444291644004
GSE136831,Endothelial,Epithelial,WNT7B,FZD1,WNT7B-FZD1,Wnt/TNIK bridge,7.884450406189069e-05,4.1197511454218345e-05,3.7646992607672345e-05,0.005398914463767292
GSE136831,Endothelial,Endothelial,WNT5A,FZD2,WNT5A-FZD2,Wnt/TNIK bridge,3.568134180690803e-05,0.0,3.568134180690803e-05,0.005138567380889521
GSE135893,Immune,Mesenchymal,WNT5A,FZD5,WNT5A-FZD5,Wnt/TNIK bridge,0.00017726832933353514,0.00014338490949522166,3.388341983831349e-05,0.00481121216911361
GSE136831,Lymphoid,Stromal,WNT5A,FZD2,WNT5A-FZD2,Wnt/TNIK bridge,3.438673566608537e-05,1.2377915617921704e-06,3.31489441042932e-05,0.004773882724965644
GSE136831,Lymphoid,Epithelial,WNT5A,FZD2,WNT5A-FZD2,Wnt/TNIK bridge,3.559583909800914e-05,2.857736067099723e-06,3.273810303090942e-05,0.004714050486635402
GSE135893,Endothelial,Immune,WNT5A,FZD5,WNT5A-FZD5,Wnt/TNIK bridge,0.0003618333060142776,0.0003294204670291523,3.24128389851253e-05,0.0045199658588018134
GSE135893,Endothelial,Endothelial,WNT7B,FZD1,WNT7B-FZD1,Wnt/TNIK bridge,6.845192897849721e-05,3.61380115851468e-05,3.231391739335041e-05,0.004637664200860307
GSE136831,Lymphoid,Stromal,WNT5A,FZD5,WNT5A-FZD5,Wnt/TNIK bridge,3.991967669920084e-05,7.820470312736821e-06,3.209920638646402e-05,0.004619912778624554
GSE136831,Endothelial,Myeloid,WNT7B,FZD1,WNT7B-FZD1,Wnt/TNIK bridge,9.576851010048562e-05,6.767794727079698e-05,2.809056282968864e-05,0.0040197633866029606
GSE136831,Myeloid,Epithelial,WNT7B,FZD1,WNT7B-FZD1,Wnt/TNIK bridge,6.402659363044611e-05,3.779853194517506e-05,2.6228061685271047e-05,0.0037647443216252646
GSE135893,Immune,Epithelial,WNT7B,FZD1,WNT7B-FZD1,Wnt/TNIK bridge,5.231546824037116e-05,2.9203944930483315e-05,2.3111523309887848e-05,0.0033207541821759588
GSE135893,Immune,Mesenchymal,CXCL12,CXCR4,CXCL12-CXCR4,chemokine recruitment,0.0004183509706445065,0.00039639394609616635,2.195702454834016e-05,0.0030437367649822056
GSE136831,Lymphoid,Myeloid,WNT5A,FZD2,WNT5A-FZD2,Wnt/TNIK bridge,2.2483971064005232e-05,1.7498391763428467e-06,2.0734131887662387e-05,0.002987683846030891
GSE136831,Lymphoid,Lymphoid,WNT5A,FZD5,WNT5A-FZD5,Wnt/TNIK bridge,2.2499508141709204e-05,3.0379328293683295e-06,1.9461575312340874e-05,0.002804132185025193
GSE135893,Mesenchymal,Epithelial,WNT7B,FZD1,WNT7B-FZD1,Wnt/TNIK bridge,5.846675459651554e-05,3.901297027914642e-05,1.945378431736912e-05,0.0027929757672125787
GSE136831,Myeloid,Myeloid,WNT7B,FZD1,WNT7B-FZD1,Wnt/TNIK bridge,7.776992894753744e-05,6.209421301434357e-05,1.5675715933193875e-05,0.0022458227172439337
GSE136831,Endothelial,Lymphoid,WNT5A,FZD2,WNT5A-FZD2,Wnt/TNIK bridge,1.936502930560606e-05,6.270189996607276e-06,1.3094839308998783e-05,0.001886767857109482
GSE136831,Myeloid,Lymphoid,WNT5A,FZD2,WNT5A-FZD2,Wnt/TNIK bridge,6.707427710505138e-05,5.433571890285955e-05,1.2738558202191825e-05,0.0018266967578595358
GSE135893,Immune,Immune,WNT7B,FZD1,WNT7B-FZD1,Wnt/TNIK bridge,2.9570109641599493e-05,1.790004115745203e-05,1.1670068484147462e-05,0.001679648524629229
GSE136831,Lymphoid,Lymphoid,WNT7B,FZD1,WNT7B-FZD1,Wnt/TNIK bridge,1.2589080296856238e-05,1.7742723402119687e-06,1.081480795664427e-05,0.0015591274177302998
GSE135893,Mesenchymal,Immune,WNT7B,FZD1,WNT7B-FZD1,Wnt/TNIK bridge,3.304698212513198e-05,2.3912309632601975e-05,9.134672492530007e-06,0.0013141122165720937
GSE135893,Endothelial,Immune,WNT7B,LRP6,WNT7B-LRP6,Wnt/TNIK bridge,1.5590431645450853e-05,8.787746531640409e-06,6.802685113810444e-06,0.0009802252403195457
GSE136831,Lymphoid,Endothelial,WNT5A,FZD2,WNT5A-FZD2,Wnt/TNIK bridge,5.545233753223671e-06,0.0,5.545233753223671e-06,0.0007997863939977976
GSE135893,Immune,Endothelial,WNT5A,FZD2,WNT5A-FZD2,Wnt/TNIK bridge,2.319142504081888e-05,1.8312176649740124e-05,4.879248391078758e-06,0.0007024690099157935
GSE136831,Endothelial,Lymphoid,WNT7B,LRP6,WNT7B-LRP6,Wnt/TNIK bridge,0.00010683721984141754,0.00010196674209447867,4.870477746938865e-06,0.0006954012955492207
GSE136831,Endothelial,Lymphoid,WNT7B,FZD1,WNT7B-FZD1,Wnt/TNIK bridge,6.79221809336685e-06,3.864295736004712e-06,2.927922357362138e-06,0.00042218495852954006
GSE136831,Lymphoid,Lymphoid,WNT5A,FZD2,WNT5A-FZD2,Wnt/TNIK bridge,3.0095172630761997e-06,2.3364865656592497e-07,2.775868606510275e-06,0.0004004082603265729
GSE136831,Stromal,Lymphoid,WNT7B,FZD1,WNT7B-FZD1,Wnt/TNIK bridge,1.551825273398847e-05,1.3084940074509255e-05,2.433312659479216e-06,0.00035055146784243027
GSE136831,Myeloid,Lymphoid,WNT7B,FZD1,WNT7B-FZD1,Wnt/TNIK bridge,5.515699450300205e-06,3.545474002362875e-06,1.9702254479373303e-06,0.0002841147285943878
GSE135893,Endothelial,Immune,WNT5A,FZD2,WNT5A-FZD2,Wnt/TNIK bridge,0.0003704286558029154,0.0003699396708619441,4.889849409713248e-07,6.802735018309757e-05
GSE135893,Immune,Immune,WNT7B,LRP6,WNT7B-LRP6,Wnt/TNIK bridge,3.428470029956582e-06,3.9881752387748365e-06,-5.597052088182543e-07,-8.071845992385547e-05
GSE135893,Immune,Endothelial,WNT7B,FZD1,WNT7B-FZD1,Wnt/TNIK bridge,1.5053168015651013e-05,1.640064633902645e-05,-1.3474783233754377e-06,-0.000194094778720372
GSE135893,Mesenchymal,Immune,WNT7B,LRP6,WNT7B-LRP6,Wnt/TNIK bridge,3.831591738068283e-06,5.32772412866536e-06,-1.4961323905970768e-06,-0.0002157474734824736
GSE136831,Endothelial,Endothelial,WNT7B,FZD1,WNT7B-FZD1,Wnt/TNIK bridge,4.0624557574416274e-05,4.309825367198038e-05,-2.4736960975641064e-06,-0.0003553911935759964
GSE136831,Endothelial,Myeloid,WNT7B,LRP6,WNT7B-LRP6,Wnt/TNIK bridge,0.00010477101853359284,0.00010954612118712723,-4.775102653534389e-06,-0.0006815978000653864
GSE135893,Mesenchymal,Endothelial,WNT7B,FZD1,WNT7B-FZD1,Wnt/TNIK bridge,1.6823129179067835e-05,2.1909297860487417e-05,-5.086168681419583e-06,-0.0007323607436847288
GSE136831,Myeloid,Endothelial,WNT7B,FZD1,WNT7B-FZD1,Wnt/TNIK bridge,3.298964297108218e-05,3.95424544031483e-05,-6.5528114320661255e-06,-0.0009419547914436555
GSE136831,Myeloid,Lymphoid,WNT7B,LRP6,WNT7B-LRP6,Wnt/TNIK bridge,8.675840302100876e-05,9.355402844384513e-05,-6.795625422836369e-06,-0.0009716415938697615
GSE136831,Lymphoid,Endothelial,CCL2,CCR2,CCL2-CCR2,monocyte recruitment,0.0,7.650440377824979e-06,-7.650440377824979e-06,-0.0011033032553740708
GSE135893,Epithelial,Epithelial,CXCL12,CXCR4,CXCL12-CXCR4,chemokine recruitment,0.00038749220191299194,0.000397343008575965,-9.850806662973068e-06,-0.0013675076892924458
GSE136831,Stromal,Myeloid,WNT7B,FZD1,WNT7B-FZD1,Wnt/TNIK bridge,0.00021880333099848762,0.00022916514286242396,-1.036181186393634e-05,-0.0014621438691469451
GSE135893,Endothelial,Endothelial,WNT5A,FZD2,WNT5A-FZD2,Wnt/TNIK bridge,5.261212910076307e-05,6.719139569263256e-05,-1.4579266591869495e-05,-0.0020908195517285173
GSE136831,Myeloid,Myeloid,WNT7B,LRP6,WNT7B-LRP6,Wnt/TNIK bridge,8.508052029387608e-05,0.00010050807475988138,-1.542755446600531e-05,-0.002205262487152353
GSE136831,Myeloid,Endothelial,CCL2,CCR2,CCL2-CCR2,monocyte recruitment,0.0,2.293149102790771e-05,-2.293149102790771e-05,-0.0033045273980189145
GSE136831,Epithelial,Lymphoid,WNT5A,FZD2,WNT5A-FZD2,Wnt/TNIK bridge,9.401424921460431e-05,0.0001183577798762518,-2.4343530661647485e-05,-0.0034751297763563355
GSE135893,Mesenchymal,Endothelial,WNT5A,FZD2,WNT5A-FZD2,Wnt/TNIK bridge,0.00017919782770453458,0.0002090846491433969,-2.9886821438862316e-05,-0.0042296451415774735
GSE136831,Lymphoid,Epithelial,CCL2,CCR2,CCL2-CCR2,monocyte recruitment,3.826876194546809e-05,7.37547444140134e-05,-3.5485982468545304e-05,-0.005091034628015721
GSE136831,Epithelial,Endothelial,CCL2,CCR2,CCL2-CCR2,monocyte recruitment,0.0,4.202281113728e-05,-4.202281113728e-05,-0.006049907301969169
GSE136831,Myeloid,Endothelial,WNT7B,LRP6,WNT7B-LRP6,Wnt/TNIK bridge,0.0006316882950931833,0.000674696983564762,-4.300868847157866e-05,-0.005824404753549312
GSE136831,Stromal,Lymphoid,WNT5A,FZD2,WNT5A-FZD2,Wnt/TNIK bridge,7.97809576083723e-05,0.00012339450831308239,-4.361355070471008e-05,-0.006228837755233803
GSE136831,Epithelial,Myeloid,WNT5A,FZD5,WNT5A-FZD5,Wnt/TNIK bridge,0.0017130666375167242,0.0017655223017137747,-5.245566419705052e-05,-0.006446524764966339
GSE136831,Stromal,Endothelial,WNT7B,FZD1,WNT7B-FZD1,Wnt/TNIK bridge,9.281535766083771e-05,0.00014593553525406837,-5.3120177593230655e-05,-0.0075732334640179816
GSE136831,Myeloid,Epithelial,CCL2,CCR2,CCL2-CCR2,monocyte recruitment,0.00015152354151923045,0.00022107305936242233,-6.954951784319188e-05,-0.009850402112012957
GSE135893,Immune,Mesenchymal,WNT5A,FZD2,WNT5A-FZD2,Wnt/TNIK bridge,0.0003322481133509688,0.00041249416934590244,-8.024605599493364e-05,-0.011161494599855935
GSE136831,Epithelial,Epithelial,CCL2,CCR2,CCL2-CCR2,monocyte recruitment,0.00030418384099211126,0.00040512461269185095,-0.00010094077169973969,-0.014064004536205689
GSE136831,Stromal,Lymphoid,WNT7B,LRP6,WNT7B-LRP6,Wnt/TNIK bridge,0.00024409212956735072,0.0003452708594396168,-0.00010117872987226609,-0.014179285383207625
GSE135893,Endothelial,Mesenchymal,WNT5A,FZD5,WNT5A-FZD5,Wnt/TNIK bridge,0.00040215140777063785,0.0005261107062541618,-0.00012395929848352396,-0.01709053103426944
GSE136831,Stromal,Myeloid,WNT7B,LRP6,WNT7B-LRP6,Wnt/TNIK bridge,0.00023937145751981527,0.0003709354896865327,-0.00013156403216671745,-0.0184188770591866
GSE135893,Mesenchymal,Endothelial,CXCL12,CXCR4,CXCL12-CXCR4,chemokine recruitment,0.055185966759363665,0.05532370557273951,-0.0001377388133758442,-0.003045217618343827
GSE136831,Epithelial,Endothelial,WNT7B,FZD1,WNT7B-FZD1,Wnt/TNIK bridge,0.0028299891533980935,0.003000426598754306,-0.0001704374453562127,-0.01903901417216622
GSE136831,Epithelial,Myeloid,WNT5A,FZD2,WNT5A-FZD2,Wnt/TNIK bridge,0.0007023763195778083,0.0008864038984704893,-0.000184027578892681,-0.024596304522060075
GSE136831,Myeloid,Epithelial,WNT5A,FZD5,WNT5A-FZD5,Wnt/TNIK bridge,0.004886291560831886,0.0050717661018363,-0.00018547454100441372,-0.01786408334284164
GSE136831,Stromal,Endothelial,CCL2,CCR2,CCL2-CCR2,monocyte recruitment,0.0,0.00018982149705276544,-0.00018982149705276544,-0.027128778925475352
GSE135893,Immune,Epithelial,CXCL12,CXCR4,CXCL12-CXCR4,chemokine recruitment,0.00014362832956673843,0.00033741208232969096,-0.00019378375276295253,-0.02730126951950913
GSE136831,Stromal,Epithelial,WNT7B,LRP6,WNT7B-LRP6,Wnt/TNIK bridge,0.0019220200550419768,0.0021229594323566177,-0.00020093937731464093,-0.024113224300087013
GSE136831,Myeloid,Lymphoid,WNT5A,FZD5,WNT5A-FZD5,Wnt/TNIK bridge,0.000501455254083436,0.0007064806906593602,-0.00020502543657592424,-0.027895066880633004
GSE136831,Endothelial,Endothelial,CCL2,CCR2,CCL2-CCR2,monocyte recruitment,0.0,0.00021176075032970832,-0.00021176075032970832,-0.03023164258776823
GSE136831,Lymphoid,Lymphoid,CCL2,CCR2,CCL2-CCR2,monocyte recruitment,0.0014923819133787685,0.0017159567717879435,-0.00022357485840917494,-0.027796933008350313
GSE135893,Epithelial,Endothelial,WNT5A,FZD2,WNT5A-FZD2,Wnt/TNIK bridge,0.0001578344727226689,0.000393252505506486,-0.00023541803278381707,-0.033054337806665536
GSE136831,Epithelial,Endothelial,CXCL12,CXCR4,CXCL12-CXCR4,chemokine recruitment,0.0015681277951306296,0.0018308587223635092,-0.00026273092723287953,-0.032399397801732684
GSE135893,Mesenchymal,Mesenchymal,WNT5A,FZD5,WNT5A-FZD5,Wnt/TNIK bridge,0.0013697346964005224,0.001637139269006101,-0.00026740457260557857,-0.033537856954089375
GSE135893,Immune,Endothelial,CXCL12,CXCR4,CXCL12-CXCR4,chemokine recruitment,0.0003309975324136897,0.0006122609663753928,-0.0002812634339617031,-0.0387524949124808
GSE135893,Epithelial,Epithelial,WNT5A,FZD2,WNT5A-FZD2,Wnt/TNIK bridge,0.004800969533684288,0.005108270865560134,-0.00030730133187584566,-0.029646871871692612
GSE136831,Epithelial,Myeloid,WNT7B,LRP6,WNT7B-LRP6,Wnt/TNIK bridge,0.007298561848886762,0.007626413318317544,-0.00032785146943078124,-0.027086838635789454
GSE136831,Stromal,Myeloid,WNT5A,FZD2,WNT5A-FZD2,Wnt/TNIK bridge,0.0005960400242036601,0.0009241249145846115,-0.00032808489038095145,-0.043992517867590626
GSE136831,Epithelial,Epithelial,WNT5A,FZD2,WNT5A-FZD2,Wnt/TNIK bridge,0.0011119777012152845,0.0014476235444511533,-0.0003356458432358688,-0.04293252554483701
GSE136831,Epithelial,Endothelial,WNT5A,FZD5,WNT5A-FZD5,Wnt/TNIK bridge,0.0028994873734174767,0.0032637670895806895,-0.00036427971616321284,-0.04017684460850779
GSE135893,Epithelial,Immune,WNT7B,LRP6,WNT7B-LRP6,Wnt/TNIK bridge,0.0010019939969206273,0.0013759171971694981,-0.00037392320024887083,-0.04821784813397648
GSE135893,Epithelial,Immune,COL14A1,ITGB1,COL14A1-ITGB1,collagen-integrin matrix remodeling,0.00907469662772528,0.009448970957068939,-0.0003742743293436591,-0.02803371240098009
GSE136831,Stromal,Myeloid,WNT5A,FZD5,WNT5A-FZD5,Wnt/TNIK bridge,0.0014537168347328368,0.001840654298885383,-0.0003869374641525462,-0.047932962694569196
GSE136831,Epithelial,Myeloid,TNFSF12,TNFRSF12A,TWEAK-FN14,injury-remodeling signaling,0.002130762822878481,0.0025542190919869015,-0.00042345626910842045,-0.04950201688618678
GSE136831,Epithelial,Stromal,CXCL12,CXCR4,CXCL12-CXCR4,chemokine recruitment,0.001415947799985956,0.0018752810707067568,-0.00045933327072080073,-0.056911017206776396
GSE136831,Endothelial,Myeloid,COL14A1,ITGB1,COL14A1-ITGB1,collagen-integrin matrix remodeling,0.030787682785636705,0.03127524108072676,-0.0004875582950900556,-0.01714309405167176
GSE135893,Immune,Mesenchymal,CCL2,CCR2,CCL2-CCR2,monocyte recruitment,0.0,0.0005121820087784703,-0.0005121820087784703,-0.07206215992897717
GSE136831,Stromal,Epithelial,WNT5A,FZD2,WNT5A-FZD2,Wnt/TNIK bridge,0.0009436297857317871,0.001509227324783853,-0.0005655975390520658,-0.07269965004429381
GSE135893,Epithelial,Endothelial,CCL2,CCR2,CCL2-CCR2,monocyte recruitment,0.00047735347642856947,0.0010466433083855615,-0.0005692898319569921,-0.07633370541795405
GSE135893,Mesenchymal,Endothelial,TNF,TNFRSF1A,TNF-TNFRSF1A,TNF inflammatory signaling,0.008364928068181511,0.009051957257693208,-0.0006870291895116967,-0.052985971862036914
GSE136831,Stromal,Endothelial,WNT7B,LRP6,WNT7B-LRP6,Wnt/TNIK bridge,0.0017772358158174796,0.002490039298698401,-0.0007128034828809214,-0.08477704608004176
GSE135893,Immune,Mesenchymal,COL1A1,ITGA1,COL1A1-ITGA1,collagen-integrin matrix remodeling,0.006425468771127643,0.007180953094049075,-0.0007554843229214325,-0.06487552596157563
GSE135893,Endothelial,Mesenchymal,WNT5A,FZD2,WNT5A-FZD2,Wnt/TNIK bridge,0.0007537389618076229,0.0015135316507454972,-0.0007597926889378743,-0.09849207547216977
GSE136831,Epithelial,Lymphoid,WNT5A,FZD5,WNT5A-FZD5,Wnt/TNIK bridge,0.0007028616820355185,0.0015389045688596256,-0.0008360428868241072,-0.10850968069317028
GSE135893,Epithelial,Immune,WNT5A,FZD5,WNT5A-FZD5,Wnt/TNIK bridge,0.0010854867507621034,0.0019280061485392743,-0.0008425193977771709,-0.1056807877529417
GSE135893,Epithelial,Endothelial,WNT5A,FZD5,WNT5A-FZD5,Wnt/TNIK bridge,0.0022026350742334957,0.003073703456504155,-0.0008710683822706592,-0.09947515741734737
GSE136831,Myeloid,Stromal,WNT5A,FZD5,WNT5A-FZD5,Wnt/TNIK bridge,0.0008897052991579613,0.0018186745982043766,-0.0009289692990464153,-0.1181033420865867
GSE136831,Stromal,Endothelial,WNT5A,FZD5,WNT5A-FZD5,Wnt/TNIK bridge,0.0024605193484722983,0.003402657059707455,-0.0009421377112351567,-0.10515484104097986
GSE136831,Epithelial,Myeloid,CXCL12,CXCR4,CXCL12-CXCR4,chemokine recruitment,0.019836740817671828,0.0207821670305702,-0.0009454262128983718,-0.045004846325650535
GSE136831,Stromal,Epithelial,CCL2,CCR2,CCL2-CCR2,monocyte recruitment,0.0008786410757005079,0.0018299908643157584,-0.0009513497886152505,-0.12095060846752638
GSE136831,Stromal,Lymphoid,WNT5A,FZD5,WNT5A-FZD5,Wnt/TNIK bridge,0.0005964519051896464,0.0016043928233000846,-0.001007940918110438,-0.1310897620009587
GSE135893,Epithelial,Immune,WNT5A,FZD2,WNT5A-FZD2,Wnt/TNIK bridge,0.0011112724873392776,0.002165153751504166,-0.0010538812641648885,-0.13073050736029443
GSE135893,Mesenchymal,Endothelial,CCL2,CCR2,CCL2-CCR2,monocyte recruitment,0.002715515561050362,0.0038532219116558957,-0.0011377063506055338,-0.1236315914766801
GSE135893,Epithelial,Endothelial,WNT7B,FZD1,WNT7B-FZD1,Wnt/TNIK bridge,0.004399392106254146,0.0056582095799515815,-0.0012588174736974352,-0.12091135150996815
GSE136831,Endothelial,Epithelial,CCL2,CCR2,CCL2-CCR2,monocyte recruitment,0.0007116853370197041,0.0020414981682306296,-0.0013298128312109255,-0.1688294129341687
GSE135893,Epithelial,Mesenchymal,CCL2,CCR2,CCL2-CCR2,monocyte recruitment,0.0,0.0014741057784064195,-0.0014741057784064195,-0.19838172319655323
GSE136831,Epithelial,Lymphoid,TNFSF12,TNFRSF12A,TWEAK-FN14,injury-remodeling signaling,0.000791984986092589,0.002326135321516471,-0.001534150335423882,-0.191760288511442
GSE136831,Lymphoid,Myeloid,TNFSF12,TNFRSF12A,TWEAK-FN14,injury-remodeling signaling,0.005964488096029089,0.007578543327516049,-0.0016140552314869603,-0.13894923094292477
GSE135893,Epithelial,Mesenchymal,WNT5A,FZD5,WNT5A-FZD5,Wnt/TNIK bridge,0.0012064395888368837,0.003079179279958336,-0.0018727396911214524,-0.22294402379743067
GSE135893,Endothelial,Endothelial,IL1B,IL1R1,IL1B-IL1R1,inflammatory cytokine signaling,0.01309830348313102,0.015158306915795486,-0.0020600034326644662,-0.12324794318864445
GSE135893,Mesenchymal,Mesenchymal,WNT5A,FZD2,WNT5A-FZD2,Wnt/TNIK bridge,0.002567248026657758,0.004709773191960166,-0.002142525165302408,-0.22710623875547287
GSE136831,Epithelial,Epithelial,TNFSF12,TNFRSF12A,TWEAK-FN14,injury-remodeling signaling,0.01822938079474995,0.020469029344056647,-0.0022396485493066977,-0.11014605669086332
GSE135893,Endothelial,Epithelial,TNF,TNFRSF1A,TNF-TNFRSF1A,TNF inflammatory signaling,0.0018567413825309514,0.004230346683323786,-0.002373605300792834,-0.26326324467182144
GSE135893,Epithelial,Endothelial,POSTN,ITGAV,POSTN-ITGAV,periostin-integrin stromal signaling,0.026956948729854366,0.029340965320246326,-0.0023840165903919602,-0.09018670917112843
GSE135893,Endothelial,Immune,TNF,TNFRSF1A,TNF-TNFRSF1A,TNF inflammatory signaling,0.0013696198732755956,0.0038682694775404414,-0.002498649604264846,-0.28660375464208365
GSE136831,Epithelial,Endothelial,TNFSF12,TNFRSF12A,TWEAK-FN14,injury-remodeling signaling,0.009645664935165662,0.012205349932864002,-0.00255968499769834,-0.17669630816828824
GSE136831,Epithelial,Stromal,TNFSF12,TNFRSF12A,TWEAK-FN14,injury-remodeling signaling,0.021275831708489068,0.023846413638367106,-0.002570581929878038,-0.11395472407493971
GSE136831,Endothelial,Myeloid,TNFSF12,TNFRSF12A,TWEAK-FN14,injury-remodeling signaling,0.007119471672435637,0.00975435480868332,-0.0026348831362476826,-0.20653254852076966
GSE136831,Epithelial,Stromal,WNT5A,FZD5,WNT5A-FZD5,Wnt/TNIK bridge,0.001247049977021539,0.003961561420501901,-0.002714511443480362,-0.31191365520976577
GSE135893,Immune,Endothelial,COL1A1,ITGA1,COL1A1-ITGA1,collagen-integrin matrix remodeling,0.00805935711993263,0.010974194002353062,-0.0029148368824204324,-0.21586883532514578
GSE135893,Endothelial,Endothelial,CCL2,CCR2,CCL2-CCR2,monocyte recruitment,0.0009408519339178422,0.003971043863463532,-0.0030301919295456898,-0.3527147362997525
GSE135893,Epithelial,Endothelial,COL14A1,ITGB1,COL14A1-ITGB1,collagen-integrin matrix remodeling,0.016059163949311984,0.019113347076126497,-0.0030541831268145123,-0.15988991244702638
GSE136831,Stromal,Lymphoid,TNFSF12,TNFRSF12A,TWEAK-FN14,injury-remodeling signaling,0.005422669339156224,0.00847855857716264,-0.003055889238006416,-0.26079973650887334
GSE136831,Stromal,Stromal,WNT5A,FZD5,WNT5A-FZD5,Wnt/TNIK bridge,0.001058252788097807,0.004130146105697543,-0.003071893317599736,-0.3536529264909112
GSE135893,Epithelial,Immune,POSTN,ITGB1,POSTN-ITGB1,periostin-integrin stromal signaling,0.04379861244119725,0.04691799477462808,-0.0031193823334308285,-0.08131587282771283
GSE136831,Endothelial,Lymphoid,IL1B,IL1R1,IL1B-IL1R1,inflammatory cytokine signaling,0.010397125419738812,0.013859691659153375,-0.003462566239414563,-0.22620955251731492
GSE135893,Mesenchymal,Mesenchymal,MIF,CXCR4,MIF-CXCR4,MIF inflammatory signaling,0.10695477471499278,0.11086565688101842,-0.003910882166025642,-0.04745360988853579
GSE136831,Epithelial,Epithelial,WNT5A,FZD5,WNT5A-FZD5,Wnt/TNIK bridge,0.006848840604212353,0.01104766786905225,-0.004198827264839896,-0.3210110674947752
GSE136831,Lymphoid,Lymphoid,TNFSF12,TNFRSF12A,TWEAK-FN14,injury-remodeling signaling,0.0022169454859370854,0.006901803128432826,-0.00468485764249574,-0.46829354149809294
GSE136831,Endothelial,Lymphoid,TGFB1,TGFBR1,TGFB1-TGFBR1,fibrotic growth factor signaling,0.1961456333012724,0.20095875333363394,-0.004813120032361534,-0.033297049165552275
GSE136831,Myeloid,Lymphoid,TNFSF12,TNFRSF12A,TWEAK-FN14,injury-remodeling signaling,0.005591265887464501,0.010665776105381705,-0.005074510217917204,-0.4065054770759962
GSE136831,Endothelial,Myeloid,IL1B,IL1R1,IL1B-IL1R1,inflammatory cytokine signaling,0.012439968610344306,0.017690015985730816,-0.005250047375386511,-0.30329522872181336
GSE135893,Mesenchymal,Epithelial,TGFB1,TGFBR1,TGFB1-TGFBR1,fibrotic growth factor signaling,0.03154976874936138,0.03687186054016334,-0.00532209179080196,-0.1738816150418854
GSE135893,Mesenchymal,Mesenchymal,CCL2,CCR2,CCL2-CCR2,monocyte recruitment,0.0,0.005426926862233157,-0.005426926862233157,-0.6254506968932886
GSE135893,Endothelial,Mesenchymal,CCL2,CCR2,CCL2-CCR2,monocyte recruitment,0.0,0.005592868801183364,-0.005592868801183364,-0.6408863818192223
GSE136831,Myeloid,Lymphoid,COL14A1,ITGB1,COL14A1-ITGB1,collagen-integrin matrix remodeling,0.05137619332668602,0.057048135106531506,-0.005671941779845487,-0.12751803544033108
GSE136831,Stromal,Epithelial,WNT5A,FZD5,WNT5A-FZD5,Wnt/TNIK bridge,0.005811960064307837,0.011517802599315806,-0.0057058425350079685,-0.44451454070676893
GSE135893,Endothelial,Mesenchymal,TNF,TNFRSF1A,TNF-TNFRSF1A,TNF inflammatory signaling,0.003798526652398591,0.009707385745993877,-0.005908859093595286,-0.5142221800774075
GSE136831,Endothelial,Lymphoid,TNFSF12,TNFRSF12A,TWEAK-FN14,injury-remodeling signaling,0.002646242281373842,0.008883321454398817,-0.006237079173024975,-0.5784037831954775
GSE136831,Epithelial,Lymphoid,CXCL12,CXCR4,CXCL12-CXCR4,chemokine recruitment,0.025846219334514437,0.03236199919081621,-0.006515779856301775,-0.24094970875347216
GSE135893,Mesenchymal,Epithelial,CXCL12,CXCR4,CXCL12-CXCR4,chemokine recruitment,0.02394660819182933,0.03048844810408446,-0.00654183991225513,-0.25424291310897656
GSE135893,Epithelial,Mesenchymal,WNT5A,FZD2,WNT5A-FZD2,Wnt/TNIK bridge,0.002261189456514745,0.008858278767444881,-0.006597089310930136,-0.6210990628902452
GSE136831,Endothelial,Stromal,IL1B,IL1R1,IL1B-IL1R1,inflammatory cytokine signaling,0.038701694043873046,0.046012356146998334,-0.007310662103125289,-0.2017731601922724
GSE135893,Mesenchymal,Endothelial,TGFB1,TGFBR1,TGFB1-TGFBR1,fibrotic growth factor signaling,0.03175465878762367,0.039570481064880175,-0.007815822277256503,-0.24754408408092649
GSE136831,Stromal,Lymphoid,IL1B,IL1R1,IL1B-IL1R1,inflammatory cytokine signaling,0.010848910081257532,0.019050051806472887,-0.008201141725215355,-0.4785687706115436
GSE135893,Endothelial,Endothelial,TNF,TNFRSF1A,TNF-TNFRSF1A,TNF inflammatory signaling,0.0031681875144530763,0.01145146703099752,-0.008283279516544444,-0.7040195297329196
GSE136831,Stromal,Lymphoid,CCL2,CCR2,CCL2-CCR2,monocyte recruitment,0.03426471051233963,0.042576043627859994,-0.008311333115520361,-0.24824859614462697
GSE136831,Epithelial,Lymphoid,POSTN,ITGAV,POSTN-ITGAV,periostin-integrin stromal signaling,0.05944544890808531,0.0681635896603185,-0.008718140752233192,-0.17061657394194107
GSE136831,Epithelial,Stromal,POSTN,ITGAV,POSTN-ITGAV,periostin-integrin stromal signaling,0.14376974427600464,0.15260674337409588,-0.008836999098091242,-0.08061542121109903
GSE136831,Lymphoid,Endothelial,TNFSF12,TNFRSF12A,TWEAK-FN14,injury-remodeling signaling,0.02700040242224643,0.03621411083485053,-0.009213708412604101,-0.3207924639292137
